Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
6695808;Cacouna;Cacouna;Cacouna,kakwna  kbk,کاکونا، کبک;P;PPL;CA;Canada;;10;01;12057;;1939;;47;America/Toronto;2016-06-22;Canada;47.91657,-69.50054
6944109;Cabano;Cabano;Cabano;P;PPL;CA;Canada;;10;01;13073;;3199;;168;America/Toronto;2016-06-22;Canada;47.68065,-68.8781
7116273;Fossambault-sur-le-Lac;Fossambault-sur-le-Lac;;P;PPL;CA;Canada;;10;03;22010;;2000;;165;America/Toronto;2019-08-08;Canada;46.87662,-71.61541
10287505;Lower Sackville;Lower Sackville;;P;PPL;CA;Canada;;07;;;;21379;;53;America/Halifax;2016-10-18;Canada;44.77599,-63.67865
12070757;Cross Lake 19A;Cross Lake 19A;;P;PPL;CA;Canada;;03;;;;2018;;213;America/Winnipeg;2019-08-09;Canada;54.65135,-97.76848
12076649;Six Mile;Six Mile;;P;PPL;CA;Canada;;02;5917;5917047;;1031;;22;America/Vancouver;2019-08-11;Canada;48.45767,-123.46088
12156839;Edenbridge-Humber Valley;Edenbridge-Humber Valley;;P;PPLX;CA;Canada;;08;3520;;;15535;;131;America/Toronto;2020-05-02;Canada;43.67089,-79.52246
3852341;La Cañada;La Canada;La Canada,La Cañada;P;PPLA2;AR;Argentina;;22;86070;;;0;;156;America/Argentina/Cordoba;2015-04-22;Argentina;-27.70826,-63.77366
3125301;Cervera de la Cañada;Cervera de la Canada;Cervera de la Canada,Cervera de la Cañada;P;PPLA3;ES;Spain;;52;Z;50079;;328;;692;Europe/Madrid;2012-03-04;Spain;41.43301,-1.73568
5884497;Amigo Beach;Amigo Beach;;P;PPL;CA;Canada;;08;3543;3543015;;1545;;222;America/Toronto;2020-05-30;Canada;44.6919,-79.39317
5885280;Angus;Angus;;P;PPLL;CA;Canada;;08;3543;3543021;;10269;;193;America/Toronto;2019-02-26;Canada;44.31681,-79.88295
5899017;Berthierville;Berthierville;Berthierville;P;PPL;CA;Canada;;10;14;52035;;4411;;9;America/Toronto;2016-06-22;Canada;46.08336,-73.18245
5924417;Coaldale;Coaldale;;P;PPL;CA;Canada;;01;;;;8215;;865;America/Edmonton;2021-12-23;Canada;49.7167,-112.61854
5928063;Cornwall;Cornwall;Kornuoll,Корнуолл;P;PPL;CA;Canada;;09;;;;5348;;15;America/Halifax;2021-12-27;Canada;46.22652,-63.21809
5939236;Digby;Digby;YDG,dygby,دیگبی;P;PPL;CA;Canada;;07;;;;2052;;35;America/Halifax;2014-11-13;Canada;44.62188,-65.7586
5950269;Etobicoke West Mall;Etobicoke West Mall;;P;PPLX;CA;Canada;;08;3520;;;11848;;144;America/Toronto;2020-05-02;Canada;43.64639,-79.56985
5967590;Grunthal;Grunthal;Gruenthal,Grünthal;P;PPL;CA;Canada;;03;;;;1680;;266;America/Winnipeg;2021-12-23;Canada;49.40668,-96.85873
5978398;Humber Summit;Humber Summit;;P;PPLX;CA;Canada;;08;3520;;;12416;;154;America/Toronto;2020-05-02;Canada;43.7579,-79.57501
6014443;Lac du Bonnet;Lac du Bonnet;;P;PPL;CA;Canada;;03;;;;1089;;261;America/Winnipeg;2021-12-22;Canada;50.2536,-96.06116
6048316;Lake Cowichan;Lake Cowichan;;P;PPL;CA;Canada;;02;5919;5919016;;3226;;167;America/Vancouver;2021-12-27;Canada;48.82495,-124.05461
6049388;Langford;Langford;Langford,XEJ,lan fu de,langhfwrd,lngfwrd,Лангфорд,لانغفورد,لنگفورد,蘭福德;P;PPL;CA;Canada;;02;5917;5917044;;35342;;80;America/Vancouver;2021-12-21;Canada;48.44963,-123.50261
6050539;Laurentides;Laurentides;;P;PPL;CA;Canada;;10;;;;12710;;239;America/Toronto;2019-08-10;Canada;47.13336,-72.28239
6051122;Leamington;Leamington;Limington,lymynghtwn,Лимингтон,ليمينغتون;P;PPL;CA;Canada;;08;;;;32991;;188;America/Toronto;2019-08-08;Canada;42.05009,-82.59981
6062163;Lutes Mountain;Lutes Mountain;Ljut Mauntin,Лют Маунтин;P;PPL;CA;Canada;;04;;;;16311;;133;America/Moncton;2016-06-29;Canada;46.13544,-64.90504
6087579;New Glasgow;New Glasgow;Glaschu Ur,Glaschu Ùr,Glaschu Úr,Nova Glasgow,nyw glasgw,نیو گلاسگو;P;PPL;CA;Canada;;07;;;;18665;;11;America/Halifax;2019-08-08;Canada;45.58344,-62.64863
6089009;Noonan;Noonan;;P;PPL;CA;Canada;;04;;;;1042;;102;America/Moncton;2019-08-11;Canada;45.96682,-66.53218
6095416;Outlook;Outlook;;P;PPL;CA;Canada;;11;;;;2279;;540;America/Regina;2021-12-25;Canada;51.48803,-107.05644
6100954;Penhold;Penhold;;P;PPL;CA;Canada;;01;;;;3277;;895;America/Edmonton;2021-12-25;Canada;52.13342,-113.8687
6119109;Regina;Regina;Redzaina,Redzajna,Redzhajna,Redzhajnae,Redžaina,Regina,Regina i Saskatchewan,Regino,Rehdzhajna,Rejayna,Rengina,Reĝino,Ridzaina,Ridzhajna,Ridžaina,Régina,Urbs Reginae,YQR,li gu na,li jia na,lijaina,rejaina,rejina,rgyynh,rija'ina,rjayna,ryjayna,ryjyna  saskchywan,Ρεγγίνα,Реджайнæ,Реджайна,Реџајна,Риджайна,Рэджайна,Ռեջայնա,רגיינה,رجاینا,ريجاينا,ریجینا، ساسکچیوان,रेजिना,ਰਿਜਾਇਨਾ,ரெஜைனா,რეჯაინა,レジャイナ,里賈納,里贾纳,리자이나;P;PPLA;CA;Canada;;11;;;;176183;;577;America/Regina;2019-09-05;Canada;50.45008,-104.6178
6126305;Rock Forest;Rock Forest;Rock Forest;P;PPLX;CA;Canada;;10;05;43027;;35500;;240;America/Toronto;2016-06-22;Canada;45.35699,-71.99676
6137781;Sainte-Catherine;Sainte-Catherine;;P;PPL;CA;Canada;;10;04;37067;;16211;;10;America/Toronto;2016-06-22;Canada;46.31836,-72.56632
6138974;Saint-Raphaël;Saint-Raphael;;P;PPL;CA;Canada;;10;;;;1113;;179;America/Toronto;2019-08-10;Canada;46.25011,-76.01605
6156244;Stephenville;Stephenville;YJT;P;PPL;CA;Canada;;05;;;;6278;;15;America/St_Johns;2008-04-11;Canada;48.55001,-58.5818
6156307;Stettler;Stettler;Stetler,Стетлер;P;PPL;CA;Canada;;01;;;;5494;;814;America/Edmonton;2008-04-11;Canada;52.31683,-112.71861
6156822;Stirling;Stirling;;P;PPL;CA;Canada;;08;3512;3512020;;2030;;125;America/Toronto;2019-08-08;Canada;44.30012,-77.54948
6158349;St. Stephen;St. Stephen;Saint-Stephen;P;PPL;CA;Canada;;04;;;;4415;;25;America/Moncton;2020-10-21;Canada;45.18044,-67.29529
6160806;Sylvan Lake;Sylvan Lake;Silvan Lejk,Силван Лејк;P;PPL;CA;Canada;;01;4808012;;;14816;;940;America/Edmonton;2021-11-13;Canada;52.311,-114.08375
6179147;West Lorne;West Lorne;;P;PPL;CA;Canada;;08;3534;3534042;;1337;;216;America/Toronto;2019-08-08;Canada;42.60009,-81.59976
6184938;Wychwood;Wychwood;;P;PPLX;CA;Canada;;08;3520;;;14349;;149;America/Toronto;2020-05-02;Canada;43.67757,-79.4218
6185217;Yarmouth;Yarmouth;Jarmut,YQI,Yarmouth,yameoseu,yarmwt,Ярмут,یارموت,یارموتھ، نوا سکوٹیا,야머스;P;PPL;CA;Canada;;07;;;;6518;;26;America/Halifax;2021-11-11;Canada;43.83345,-66.11557
6325479;Beaupré;Beaupre;Beaupre,Beaupré;P;PPL;CA;Canada;;10;03;21025;;2803;;21;America/Toronto;2019-02-26;Canada;47.04428,-70.89529
